Angesichts dieser Tatsache erscheit es als unerhörte Provokation, ein eigenes Besteuerungsrecht für die Union zu fordern.	In light of this, it appears extraordinarily provocative to propose that the EU be given its own right of taxation.
Da es sich hier um ein Kandidatenland handelt, das bald der Europäischen Union beitreten wird, muss Kroatien den Mitgliedstaaten unbedingt ausführliche, objektive Informationen über den Drogenhandel und die Drogensucht sowie ihre wirtschaftlichen und sozialen Folgen liefern.	Since this is a candidate country that will soon be joining the European Union, it is particularly important for it to provide the Member States with exhaustive, objective information about drug trafficking and drug addiction and their economic and social consequences.
Damit ist es schon lange nicht mehr getan.	That criterion is no longer enough on its own, and has not been for a long time.
Lassen Sie mich nun ein paar Worte zum Europäischen Indikator für Sprachenkompetenz sagen, der eines der Themen in einer weiteren kürzlich veröffentlichten Mitteilung der Kommission darstellte.	Let me now say a few words on the European indicator for language competence. That was one of the subjects in another recent communication from the Commission.
(PL) Herr Präsident! Ich gratuliere meiner Kollegin zu diesem sehr guten Bericht.	(PL) Mr President, I congratulate my fellow Member on a very good report.
Der Richtlinienentwurf hat nicht den Ehrgeiz, alle Probleme aus der Welt zu schaffen.	The proposal for a directive does not aspire to solve all problems.
Hier haben die Führer der Mitgliedstaaten die sogenannte Lissabon-Strategie besprochen, die der Plan der EU für mehr und bessere Arbeit ist.	Here the leaders of the Member States discussed the so-called Lisbon strategy, which is the EU's plan for more and better jobs.
Ich danke dem Vorsitzenden des Ausschusses für Umweltfragen, Volksgesundheit und Lebensmittelsicherheit, Herrn Florenz, und allen anderen Rednern für ihre überaus positiven Beiträge zur heutigen Aussprache.	Mr President, I should like to thank the chairman of the Committee on the Environment, Public Heath and Food Safety, Mr Florenz, and all the other speakers for their very positive contributions to today's debate.
Es handelt sich immerhin um einen grundlegenden Punkt.	It is really quite a fundamental point.
Die Annahme der allgemeinen Wirtschaftsleitlinien bietet die erste Gelegenheit dazu, und der Beschäftigungsgipfel die zweite.	The adoption of the broad economic guidelines offers the first opportunity and the employment summit offers the second.
Sie würde uns auch ermöglichen, einige der risikoreicheren Betriebe anzuvisieren, die von der EIB – wie bei Banken üblich – nicht anvisiert werden.	It would also give us the opportunity to address some of the more risky businesses which the EIB – in line with banking logic – is not addressing.
Jede Schule, jedes Bildungsnetz will dabei nämlich gut dastehen, aber zugleich möchten alle Eltern, dass ihr Kind eine den Anforderungen genügende Schule besucht.	After all, each school, each educational network, wants to come out of this enquiry smelling of roses, but at the same time, each parent wants their children to attend good schools.
Ich kann Ihnen dazu sagen, daß die Genehmigung einer Freigabe dieser Sojabohnen für den Markt im Einklang mit der in der Richtlinie 90/220 vorgesehenen Verfahrensweise erfolgt ist.	I respond by saying the consent for the placing on the market of these soya beans has been granted in accordance with the procedures foreseen by Directive 92/220.
Dagegen verstehe ich nicht den Ansatz des Ausschusses für Grundfreiheiten und innere Angelegenheiten, denn dieser widerspricht der Rechtssicherheit.	On the other hand, I do not understand the approach taken by the Committee on Civil Liberties and Internal Affairs, because it goes against legal certainty.
Herr Präsident, liebe Kolleginnen und Kollegen! Ich möchte die Gelegenheit wahrnehmen, der Berichterstatterin für ihre Arbeit zu danken.	Mr President, ladies and gentlemen, I would like to take this opportunity to thank the rapporteur for her work.
Wir dürfen niemals vergessen, daß es gute und schlechte Gründe für die Befürwortung von Subsidiarität gibt.	Let us never forget there are good and bad reasons for being in favour of subsidiarity.
Die Europäischen Ausbildungssysteme müssen sich auf die Informationsgesellschaft einstellen.	The European education systems must become attuned to the information society.
	
Gleichwohl sieht sich Kommissar van Miert heute einer ganzen Reihe gerichtlicher Klagen gegenüber, die gegen das eigentliche Wesen des Rundfunks als öffentlichem Dienst erhoben wurden.	Yet, Commissioner van Miert is confronted at this very moment with a whole range of legal complaints against the very nature of public service broadcasting.
Kommissarin Bonino hatte eine Mitteilung der Kommission zu den Finanzdienstleistungen und erforderlichenfalls eine Richtlinie zugesagt.	Commissioner Bonino made a commitment to come forward with a communication on financial services and, if necessary, a directive.
Sie können so schneller dort Häuser "pflanzen" als die Mitgliedstaaten und das natürliche Ökosystem Bäume auf die verbrannten Gebiete pflanzen können.	They can 'plant' houses and other buildings more quickly than Member States and natural ecosystems can plant trees on burned land.
Nicht nur!	There is more to it than that.
Sobald wir Beschlüsse vom Rat und vom Europäischen Rat haben, werden wir die Umsetzungsphase der Strategie vorantreiben.	Once we have conclusions from the Council and the European Council, we will take forward the implementation phase of the strategy.
Ich befürchte, daß eine Neuverhandlung dieses Punktes mit dem Rat sehr schwierig sein würde.	Unfortunately, my impression is that it would be extremely difficult to renegotiate this point with Council.
Wir müssen Fundamente zu seiner Stärkung suchen, durch die es uns möglich wird, unseren sozialen Verpflichtungen nachzukommen.	We need to seek foundations to strengthen it, which make it possible for us to fulfil our social obligations.
Diese sind besonders von der Gefahr betroffen, ins gesellschaftliche Abseits gestellt zu werden, da sie schlechter ausgebildet sind.	They are particularly at risk of social marginalisation because they are not as well educated.
Ich fordere die Mitgliedstaaten der Europäischen Union auf, dafür zu sorgen, dass jeder die gleiche Ausbildung bekommt.	I call upon the Member States of the European Union to ensure that everyone receives the same standard of education.
Wir schulden dies den Bürgerinnen und Bürgern Taiwans, teilweise im Namen der regionalen Konsistenz, da wir bereits anderen Ländern und Gebietseinheiten in derselben geografischen Region mit einem vergleichbaren wirtschaftlichen Entwicklungsniveau die Befreiung von der Visumpflicht gewährt haben.	We owe this to the citizens of Taiwan, partly in the name of regional consistency, because we have already granted exemption from visa obligations to other countries and entities in the same geographical area with a similar level of economic development.
Die Bewertung der Qualität der Schulbildung ist in zweierlei Hinsicht zu begrüßen: Erstens sehe ich die Bewertung als Ansporn für die Verbesserung der Schulbildung, und zweitens schafft sie Bewusstsein für Qualitätsaspekte im Bildungssystem.	Quality evaluation in school education is to be welcomed for two reasons. Firstly, I regard the evaluation as a way of incentivising people to improve school education, and secondly, it raises awareness of the quality dimension in education systems.
Die Mitgliedstaaten der Europäischen Union müssen auf dem Gebiet der Qualitätsbewertung der Schulbildung zusammenarbeiten, denn diese ist für die Arbeitsmarktpolitik und für die Freizügigkeit der Arbeitnehmer innerhalb der EU von wesentlicher Bedeutung.	The Member States of the European Union must work together in the field of quality evaluation in school education, because this is of crucial importance to labour market policy and the free movement of workers within the EU.
Wir haben in Deutschland mit einer Staatsquote von 51 % eine völlig andere Situation als z.B. England oder Griechenland.	The situation in Germany, which has a publicsector share of 51 %, is totally different from that in the United Kingdom or Greece, for example.
Ich habe gegen den Bericht von Herrn Mikolášik über die Umsetzung der Verordnung für die Strukturfonds 2007-2013: Ergebnisse der Verhandlungen über kohäsionspolitische Strategien und operationelle Programme gestimmt.	I voted against the report by Mr Mikolášik on the implementation of the Structural Funds Regulation 2007-2013: the results of the negotiations on the national cohesion strategies and the operational programmes.
Italien, Frankreich, Spanien und andere Länder der Union haben zugesagt, sich an einer verstärkten UNIFIL zu beteiligen, deren Hauptaufgabe darin bestehen wird, die Einhaltung der Resolution 1701 der Vereinten Nationen zu gewährleisten.	Italy, France, Spain and other Union countries have committed themselves to participating in a reinforced UNIFIL, the main task of which will be to ensure compliance with United Nations Security Council Resolution 1701.
Ich setze mich für eine gute schulische Ausbildung ein, um Arbeitslosigkeit und soziale Ausgrenzung zu verhindern.	I am committed to the idea of providing a good education, as a way of preventing unemployment and social exclusion.
Herr Präsident, ich begrüße das Arbeitsprogramm der Kommission für 2011 und habe dafür gestimmt.	Mr President, I welcome and voted for the Commission work programme for 2011.
Und im Bereich der Freiheit?	And what about freedom?
So haben sich die nationalen Bildungsminister schon l998 im Rahmen einer Konferenz in Prag, an der 26 europäische Staaten teilnahmen, darauf geeinigt, ein System gemeinsamer Indikatoren für ihre Methoden und Ergebnisse einzuführen.	As far back as 1998, at a conference in Prague attended by 26 European countries, the national Ministers for Education agreed to implement a system of common indicators for their methods and results.
Zunächst ging es darum, gemeinsame fachliche Sprachen zu schaffen, um im Anschluss daran die Ergebnisse miteinander zu vergleichen und schließlich einen Erfahrungsaustausch zu führen, wobei weiterhin jeder Mitgliedstaat die volle Verantwortung für sein Bildungssystem trägt.	First of all, they had to establish a common language and then compare results in order to share experiences, whilst leaving each Member State with full responsibility for its own education system.
Die Werbemacher dürfen jedoch nicht vergessen, dass sie eine wichtige erzieherische Funktion haben und dass bei den jungen Leuten ein kritisches Bewusstsein entwickelt werden muss, insbesondere um jegliche Form der Diskriminierung durch teilweise entwürdigende auf dem Geschlecht basierende Bilder, die die Würde des Individuums verletzen könnten, zu unterbinden.	But advertisers must not forget that they have an important educational role to play, that we must develop the critical faculty of young people, with a view to eliminating all forms of discrimination resulting from what are at times degrading images based on gender that could put the dignity of the individual at risk.
Was zunächst den Inhalt betrifft, so haben beide Parteien vereinbart, einen dem Ausbau des Güter-, Dienstleistungs- und Investitionsverkehrs förderlichen Rahmen zu schaffen, einschließlich durch eine gegenseitige und schrittweise Liberalisierung und unter Berücksichtigung dessen, wie sensibel bestimmte Produkte sind, sowie gemäß den einschlägigen Bestimmungen der Welthandelsorganisation.	First of all, concerning the substance. Both parties have agreed to establish a framework favourable to the development of the exchange of goods, services and investment, including by means of reciprocal and progressive liberalization, taking into account the sensitivity of certain products and in accordance with the relevant rules of the World Trade Organization.
Daher müssen wir darauf achten, dass wir den größtmöglichen Nutzen aus den uns zur Verfügung stehenden und zwangsläufig begrenzten Möglichkeiten ziehen.	We should, therefore, ensure that we get the most from the inevitably limited resources available to us.
Nur mit einer angemessenen Unabhängigkeit von externen Lieferanten werden wir gewährleisten können, dass Europa auf lange Sicht eine Führungsrolle in der Weltwirtschaft spielt und eine stärkere Position auf der geopolitischen Bühne innehat, die keinen äußeren Bedrohungen unterliegt.	Only with proper independence from external suppliers will we be able to ensure that Europe has a leading role in the world economy in the long term, as well as a stronger position on the geopolitical stage, and is not subject to external threats.
Zunächst müssen die Raketenangriffe der Hamas auf Israel ohne Vorbehalt eingestellt und die israelische Militäraktion beendet werden, damit anhaltend humanitäre Hilfe geleistet und die öffentlichen Dienste sowie die dringend benötigte medizinische Versorgung wiederhergestellt werden können.	First and foremost, there must be an unconditional halt to rocket attacks by Hamas on Israel and an end to Israeli military action, to enable the sustained delivery of humanitarian aid and the restoration of public services and badly-needed medical treatment.
Apropos Reformen. Ich möchte auch auf Artikel 301 des Strafgesetzbuches aufmerksam machen, der dazu dient, die Meinungsfreiheit in der Türkei in verschiedener Hinsicht zu beschränken.	Talking of reforms, I should also like to draw attention to Article 301 of the Penal Code, which is used to restrict freedom of expression in Turkey in a number of ways.
Herr Präsident!	
Wenn dieses Hohe Haus wirklich will, daß es eine internationale Strafverfolgung bei dieser Art von Kriegsverbrechen und Verbrechen gegen die Menschlichkeit gibt, dann können wir uns auch der finanziellen Verantwortung für solche Projekte nicht entziehen.	If this House really wants to have an international system to prosecute this kind of war crime and crime against humanity, then we cannot evade our financial responsibility for such projects.
11. Grünbuch zur Verbesserung der Abwrackung von Schiffen (	11. Green Paper on better ship dismantling (
Ich habe für die Richtlinie über die Angabe des Energieverbrauchs durch Kennzeichnung gestimmt.	I voted for the directive on the indication by labelling of energy consumption.
Wie viele Länder haben die Erteilung einer Ausfuhrgenehmigung für den Export von Waffen verweigert?	How many countries have refused export licences for arms?
Nach Artikel 149 und 150 EG-Vertrag fällt dies ohnehin nicht unter die Zuständigkeit der Gemeinschaft.	In any case, Articles 149 and 150 of the Treaty establishing the European Community do not give the Community competence in this area.
Sie betreibt keinen Verbraucherschutz, sondern will den Verbraucher gängeln und entmündigen, weil die Kommission die europäischen Bürger für dumm, dick und gefräßig hält. Deshalb sollen Lebensmittel über Nährwertprofile in gute und schlechte Produkte eingeteilt werden, und das nach einem wissenschaftlich unhaltbaren Verfahren.	It is not pursuing consumer protection, but is trying to nanny and gag consumers, for it sees the citizens of Europe as stupid, fat and gluttonous, and so nutrient profiles are to be used to divide foods into good and bad products, and this in accordance with a procedure that is scientifically untenable.
Ich hoffe, dass die Bewertung Mazedoniens auf der Grundlage unbefangener Kriterien erfolgt, die auch für alle anderen gelten: Wenn sie demokratische, säkulare Staaten sind, wenn sie die richtige Menschenrechtspolitik verfolgen, wie alle anderen Mitgliedstaaten auch, dann sollten sie das Recht auf Beitritt haben und nicht einem lächerlichen Veto durch Griechenland unterliegen, das nur durch den Namen begründet ist.	I hope that Macedonia will be judged on free criteria that apply to everybody else and, if they fulfil those criteria, if they are a democratic, secular state, if they pursue the right human rights policies then, like all other Member States, they should have the right to join and not be subject to a ridiculous veto by Greece purely on the grounds of the name.
Dies ist vor allen Dingen Methylbromid, das immer noch zwei Drittel des Schädigungspotentials der FCKW enthält, und vor allem in Entwicklungsländern in der Landwirtschaft eingesetzt wird.	Methyl bromide, which has two thirds of the damaging potential of CFC, and is used mainly in developing countries in agriculture, is principal amongst these.
Darüber hinaus ermöglicht sie, über die Grenzen der Union hinaus, die Erweiterung von 15 auf 26 oder mehr Mitgliedstaaten.	In addition, it can easily extend beyond the Union' s borders to bring together 26 or more Member States, rather than 15.
Aus allen diesen Gründen, Herr Präsident, erscheint uns diese neue differenzierte Zusammenarbeit sehr vielversprechend.	Mr President, we believe, for all these reasons, that this new and different method of cooperation seems to have great promise.
Herr Präsident, Frau Kommissarin, meine Damen und Herren! Ich habe in der Debatte am 5. Juli zum Thema "Bewertung der Qualität der schulischen Ausbildung " schon einleitend gesagt, dass in den Klassenzimmern von heute, aber nicht nur in den Klassenzimmern, die Grundlagen für die Zukunft der Jugend geschaffen werden.	Mr President, Commissioner, ladies and gentlemen, I said by way of introduction, back in the debate held on 5 July on "quality evaluation in school education" that the foundations for the future of young people are laid in classrooms, but not just in classrooms.
Bildung, d. h. Aus-, Weiter- und Fortbildung, hat eindeutig im Mittelpunkt aller Politikbereiche zu stehen.	There are no two ways about it, education, i.e. training and further education, must take centre stage in all policy areas.
   Als nächster Punkt folgt der Zwischenbericht von Giovanni Claudio Fava im Namen des Nichtständigen Ausschusses über die behauptete Nutzung europäischer Staaten durch die CIA für die Beförderung und das rechtswidrige Festhalten von Gefangenen (2006/2027(INI)) (A6-0213/2006).	   The next item is the interim report (A6-0213/2006) by Mr Fava, on behalf of the Temporary Committee, on the alleged use of European countries by the CIA for the transport and illegal detention of prisoners [2006/2027(INI)].
Bekanntlich sieht das Protokoll zur Einbeziehung von Schengen, das vom Rat in Amsterdam beschlossen wurde, in Artikel 2 vor, daß der Rat einstimmig die Rechtsgrundlage für jede Bestimmung von Schengen festlegt.	In fact, we know that the protocol incorporating Schengen, as it was adopted by the Amsterdam Council, states in Article 2 that the Council, acting unanimously, shall determine the relevant legal basis for each of the Schengen provisions.
Ich begrüße diesen Bericht daher nochmals im Plenum des Europäischen Parlaments, weil das Ziel dieses Berichts darin besteht, die schulische Ausbildung sowie die Bewertung ihrer Qualität zu verbessern.	So again, I welcome the fact that this report has come before the House, because its aim is both to improve school education and the quality evaluation thereof.
Dies ist Sache der Europäischen Zentralbank.	This work is carried out by the European Central Bank.
Die Kommission ist ferner über die Umstände besorgt, die zu der festgestellten Situation geführt haben, auch wenn offensichtlich umgehend Korrekturmaßnahmen ergriffen worden sind.	Furthermore, the Commission is concerned about the circumstances which were at the origin of the situation observed, even if corrective measures seem to have been implemented promptly.
Natürlich, und obwohl wir seit anderthalb Jahren eine Menge technischer Daten und Statistiken analysiert haben, versteht das Parlament hoffentlich, daß die Kommission nicht nur dazu da ist, um auf die Zahlen zu schauen, sondern daß sie auch ihre eigenen politischen Vorstellungen vertritt.	Of course, and although we have been analyzing a lot of technical data and statistics for a year and a half, I hope that Parliament understands that the Commission is not there only to look at the figures but has a political notion of its own.
Ich meinerseits habe stets den Begriff der Familie verteidigt, denn ich bin der Ansicht, daß sie der Garant für das Überleben unserer Nationen darstellt.	As far as I am concerned, I have always defended the notion of family because I believe it is the guarantee of our nations' survival.
In der Frage der Absicherungen stimme ich dem Berichterstatter im großen und ganzen zu.	Where the question of insurance is concerned I am in general agreement with the rapporteur.
Ein Opfer der britischen Politik war die neue TACIS-Verordnung, deren Zustandekommen ohnehin schwierig war.	The new TACIS regulation, which was difficult enough to produce, was one of the victims of British policy.
Nun müssen wir diese Verordnung jedoch überarbeiten, um die Übereinstimmung zwischen allen Bestandteilen des Rechtsrahmens zu gewährleisten.	Now, however, we need to revise the regulation, to ensure consistency between all the elements of the legislative framework.
Ich habe mit vielen Abgeordneten gesprochen, die auch überfallen worden sind, und ich glaube, wir müssen über dieses Thema diskutieren.	I have spoken with a large number of Members who have also been attacked and I believe we must discuss this subject.
Wer kein grundlegendes Wissen hat, weiß auch nicht, wo er sich Wissen holen soll.	Those who do not have basic knowledge do not know where to acquire knowledge either.
Natürlich ist das unklug, wie ja schon viele Kolleginnen und Kollegen erklärt haben.	Surely this is unwise, as has been mentioned by many colleagues already.
Die neuen Technologien bieten neue Möglichkeiten zum Erwerb von Wissen und zur Anwendung der Kulturtechniken.	The new technologies offer new opportunities to acquire knowledge and employ our cultural techniques.
Nur wer grundlegendes Wissen besitzt, kann in dieser Zeit der Wissensexplosion mit dem Wissen richtig umgehen, unterscheiden und differenzieren.	Only those who have a knowledge base know how to handle knowledge properly, and how to distinguish and differentiate, in an age that has seen an explosion in knowledge.
Die kleinen und mittleren Unternehmen stellen einen immer größeren Anteil an der europäischen Unternehmerschaft dar, insbesondere in den weniger entwickelten Regionen der Europäischen Union.	SMEs represent an ever growing percentage of Europe's fabric of production, particularly in less developed European regions.
	
Qualität, so haben wir gehört, kann im Bereich Bildung ein schwer zu fassender Begriff sein, besonders, wenn es um eine Bewertung geht.	Quality, as we have been hearing, can be a problematic concept in education, especially when one looks at any form of assessment.
Auf bestimmten Gebieten wie Lesen, Schreiben und Rechnen können wir nun eine gewisse Vorstellung davon bekommen, was erreicht worden ist.	There are certain areas, such as literacy and numeracy, where we can now gain some idea of what has been achieved.
Es gibt viele internationale Untersuchungen, die jedoch an ihre Grenzen stoßen, wenn es um direkte Vergleiche geht - aufgrund der Unterschiede in den Lehrplänen, im Herangehen und in den Vorstellungen davon, was eine gute Bildung ausmacht.	There are many international studies which have thrown up difficulties, however, when it comes to making straight comparisons, because of differences in curriculum, approach and the underlying assumptions about what constitutes a good education.
Bildung darf nicht mit Ausbildung verwechselt werden.	It is essential not to confuse education with training.
Das treibt die Fahrgäste dazu, auf mittellangen Strecken auf das Flugzeug umzusteigen.	This is how we drive train travellers away to air travel for medium-long distances.
Dabei stellen Risikoversicherungen, Rückversicherungen und Zahlungen an die Erzeuger nur einige wenige Mechanismen dar, um das Risiko einer unternehmerischen Tätigkeit im so genannten Agrarsektor zu begrenzen.	Risk insurance, reinsurance and producer payments are just one aspect of reducing the risk of running the business we call agricultural production.
Daher scheint mir, daß der Änderungsantrag von Herrn Evans eine sachdienliche Lösung für dieses überaus komplizierte Problem darstellt.	And it thus seems to me that the amendment by Mr Evans represents a logical solution to this extremely complicated problem.
Die Mobilkommunikation ist von Faktoren wie der Hauptsendezeit oder zu kurzen Sendezeiten nicht betroffen.	Mobile communications are not affected by restrictions such as prime time viewing or viewing times that are too short.
Ich denke auch, wenn wir die Qualität von Bildung untersuchen, müssen wir sehen, ob sie tatsächlich allen in der Gesellschaft die gleichen Chancen bietet oder ob, wie es die Gesellschaft derzeit tut, Menschen aufgrund ihrer Herkunft, ihrer Hautfarbe oder aus sonstigen Gründen ausgegrenzt werden.	I also think that when we are looking at the quality of education we need to see if it is delivering real equality of opportunity for all of those within the system or whether it is doing, as society does, so much to exclude people on grounds of a poor background or their colour or whatever.
Jetzt sagen Sie sicherlich, dass Sie das nicht meinen, sondern dass an anderer Stelle gekürzt werden soll.	Of course you will say that this is not what you want and that other areas are to be cut back.
Ich möchte an dieser Stelle darauf hinweisen, dass der Rat fest entschlossen ist, ein Mandat zu verabschieden, durch das die Grundrechte der europäischen Bürgerinnen und Bürger geschützt werden, mit dem die Charta der Grundrechte der Europäischen Union, der es strikt verpflichtet ist - die Teil des Vertrages von Lissabon ist - und die Europäische Menschenrechtskonvention, deren Unterzeichnung die Europäische Union in den kommenden Monaten beabsichtigt, und die eines der Ziele zur Einleitung dieser neuen politischen Etappe der Union darstellt, umgesetzt werden.	I would like to point out here that the Council is firmly committed to approving a mandate that protects the fundamental rights of European citizens, and which applies and is absolutely faithful to and in accordance with the European Union Charter of Fundamental Rights - which forms part of the Treaty of Lisbon - and the European Convention on Human Rights, which the EU proposes to sign in the coming months as one of the goals marking the beginning of this new political stage of the Union.
Mit dem Änderungsantrag 15 wird Artikel 2 Absatz 2 gestrichen, der diese Ausnahmen ermöglicht.	Amendment No 15 rescinds Article 2(2), which permits such derogations.
Es wird dann so viele Mandate und Kompetenzen geben wie Kooperationen, was dazu führen wird, daß es ein Europäisches Parlament gibt, das größen- und zahlenmäßig täglich variiert.	There will be as many mandates and powers as there are acts of co-operation which will gradually lead to a European Parliament of variable geometry and number.
Ich habe daher eine Änderung des Titels in "Lehren und Lernen - auf einem ethisch verantwortbaren Weg in eine wissensorientierte Gesellschaft" vorgeschlagen, die aber leider von dem Kulturausschuß nicht angenommen wurde.	For that reason I moved that the subtitle be amended to 'Teaching and learning - an ethically defensible way towards a knowledge-orientated society' , but that, unfortunately, was not adopted by the Committee on Culture, Youth, Education and the Media.
Die Hilfe unter diesen Umständen bereitzustellen, ist außerordentlich schwierig gewesen, und Menschen haben unermüdlich gearbeitet, um diese sicherzustellen.	Getting the help out in these circumstances has been incredibly difficult, and again people have worked tirelessly to provide it.
Deshalb begrüße ich diesen Bericht.	That is why I welcome this report.
Herr Präsident! Eine Bewertung generell und die Bewertung der schulischen Ausbildung speziell stellt keinen unverbindlichen Prozess dar.	Mr President, evaluation in general and evaluation in school education in particular are not a mere formality.
Es ist entscheidend für die neuen Mitgliedstaaten in Zentral- und Osteuropa, die erforderliche Unterstützung für den wirtschaftlichen Aufschwung zu erhalten.	It is vital for the new Member States in the central and eastern part of Europe to receive necessary support for economic recovery.
Hier geht es vorwiegend darum, die Ausübung der nationalen Zuständigkeiten zu koordinieren und gleichzeitig die verfügbaren Kompetenzen und Instrumente der Europäischen Union voll auszuschöpfen.	It is in large part about coordinating the exercise of national competences whilst making full use of the European Union competences and instruments available.
Ich bin natürlich nicht blind und weiß, dass es unter der Herrschaft des so genannten Kommunismus Repression, Unrecht und Zwang gab.	I am not blind of course and under so-called Communism there was repression, injustice and coercion.
Der Rat muss unverzüglich aufhören, den Rahmenbeschluss gegen Rassismus und Fremdenfeindlichkeit zu blockieren, sonst sind alle großen Erklärungen und guten Absichten nichts wert.	The Council must immediately stop blocking the framework decision against racism and xenophobia, otherwise fine words and good intentions will serve no purpose.
Das ist meiner Überzeugung nach das schlimmste Verbrechen überhaupt, und das gilt es unmissverständlich zu verurteilen.	I believe this is the most serious crime possible and it must be unequivocally condemned.
Ich bin jedoch dagegen, weil die Art und Weise, wie dieses Gericht geplant ist, was seine Gründung und seine Arbeitsweise betrifft, nicht hinreichend garantieren kann, daß es dann auch völlig unangreifbar ist.	However, I am against since the way in which this court has been outlined, as regards its foundation and its operation, does not exactly specify that its role will be irreproachable.
Man versucht, die Bewertung als Hebel zu benutzen, um die Schule auf ein wettbewerbsorientiertes Funktionieren zu trimmen, bei der die besten Schulen nicht nur die besten Schüler und Lehrkräfte auf sich ziehen, sondern - der Logik des Marktes zufolge - auch finanziell am stärksten unterstützt werden.	Evaluation also aspires to becoming a lever which can be used to force schools to operate in a competitive environment in which the best schools attract the best pupils, the best teachers and the most funding - in other words to operate on market criteria.
Herr Präsident, vor einigen Monaten erteilte die Kommission der Markteinführung von gentechnisch verändertem Mais ihre Zustimmung, und erst die Reaktion der Mitgliedstaaten bewirkte ein Zurückweichen.	Mr President, a few months ago the Commission agreed to the marketing of genetically modified maize, and only the reaction of the Member States persuaded it to retract.
Meiner Meinung nach repräsentiert er einen Schritt nach vorne in den Bereichen Verbraucher- und Umweltschutz, und zwar auch hinsichtlich der Standpunkte der einzelnen Mitgliedstaaten, die sich manchmal über Verzögerungen beschweren.	I believe it represents a step forward for consumer and environmental protection, including in terms of the positions of individual Member States, which sometimes complain of delays.
Ginge es uns tatsächlich um die Qualität der Ausbildung, dann stünden im Mittelpunkt unserer Bemühungen nicht die Bewertungsmechanismen, sondern die Hebung des Bildungsniveaus aller Menschen.	If we were truly interested in the quality of education, we would not be concentrating on evaluation mechanisms but on improving the standard of education for everyone.
In dieser Situation können wir auch einen gewissen Beitrag in Bezug auf die Frage der Entlastung leisten, und zwar vielleicht unter dem von Herrn Elles erwähnten Gesichtspunkt oder im Zusammenhang mit der Formulierung der Zuverlässigkeitserklärung.	This is a situation where we can also have some input concerning this issue of discharge, perhaps from the angle Mr Elles referred to, or in terms of the wording of the statement of assurance.
Wenn europäische Thunfischfangschiffe soweit von zuhause unterwegs sein müssen, um Arbeit zu finden, liegt das zuallererst daran, dass die nahen Fanggründe kurz vor dem Zusammenbruch stehen, und zweitens haben wir eine übersubventionierte und deutlich überdimensionierte Flotte, die nach Rentabilität strebt, selbst auf die Gefahr hin, das Hauptelement, auf dem ihre Tätigkeit aufbaut, aufzubrauchen: Den Fisch.	If European tuna vessels have to stray so far from home in order to work, it is because, firstly, the closest stocks are on the point of collapse and, secondly, we have an oversubsidised and clearly oversized fleet that seeks profitability even at the expense of using up the main element that sustains its activity: the fish.
Die Förderung der Roma-Kultur wird eine wichtige Rolle bei der Bekämpfung von Diskriminierung, Rassismus und Fremdenfeindlichkeit spielen.	The promotion of Roma culture will play an important part in the fight against discrimination, racism and xenophobia.
Wenn wir die Schule von heute nach diesem Kriterium bewerten, werden wir sicherlich zu der Erkenntnis gelangen, dass sie den tatsächlichen Bedürfnissen der arbeitenden Menschen und dem Bedarf an gesellschaftlichem Fortschritt bei weitem noch nicht gerecht wird.	If we were to evaluate today's schools on the basis of this criterion, we would surely conclude that they have a long way to go to meet the needs of the workers and for social progress.
Herr Präsident! Ich begrüße dieses Dokument und unterstütze uneingeschränkt den Beschluss des Europäischen Parlaments und des Rates, die Zusammenarbeit bei der Bewertung der Qualität der schulischen Ausbildung zu fördern.	Mr President, I welcome this document and fully support the European Parliament and Council decision to promote cooperation and quality evaluation in school education.
Insbesondere begrüße ich die Hervorhebung der sozialen Einbindung.	I particularly welcome the emphasis on social inclusion.
Natürlich möchte ich Ihnen allen für die Beiträge danken, die den Text im Hinblick auf das Konzept, das ich während dieses gesamten Prozesses beibehalten wollte, verbessert haben.	I would of course like to thank you for all of the contributions that improved the text from the point of view of the approach I wished to maintain throughout this process.
Unsere Bildung beeinflusst unser Leben und unsere Gemeinwesen gleichermaßen.	Our education has an impact on all our lives and our communities as well.
Demokratie, Rechtsstaatlichkeit, Achtung der Menschenrechte und der Grundfreiheiten sind das Rückgrat unserer Beziehungen mit all unseren östlichen Partnern. Die Erklärung des georgischen Präsidenten zu Beginn dieses Jahres, in der er eine "neue Welle an demokratischen Reformen" angekündigt und erklärt hat, dass die georgische Antwort auf die russische Aggression mehr Demokratie, mehr Freiheit und mehr Fortschritt sein wird, haben wir sehr begrüßt.	Democracy, rule of law, respect for human rights and fundamental freedoms are the backbone of our relations with all our eastern partners, and the Georgian President's statement earlier this year announcing a 'new wave of democratic reforms', and stating that Georgia's response to Russian aggression will be more democracy, more freedom and more progress, was very welcome.
Baronin Ashton wurde von vielen Seiten vorgeworfen, dass sie nicht dort war, um dem Ganzen ein europäisches Gesicht zu geben.	Baroness Ashton came in for a lot of criticism for not having been there to put a European face on things.
In Spanien wird zum Beispiel großer Wert auf soziale Einbindung und Entwicklung der Persönlichkeit gelegt, auf Teamfähigkeit, Integration.	Spain, for example, attaches great importance to social inclusion and developing personalities, working in teams; integrating.
Für Fernverkäufe hingegen gilt weiterhin der Grundsatz des Bestimmungsmitgliedstaats.	For distance sales, in contrast, it is the rule of the destination country that will continue to apply.
